0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
0,Prevarication hypocrisy federal govt data breaches http 
3,full scope root painful lesson 
3,Congratulations government proving good offense defense total 
4,General Hayden names Ministry State Security perpetrator data boys wreck shop 
1,long continue free credit monitoring hacked companies Target Anthem OPM 
0,predicted worst story broke Sadly correct digging decades 
3,Congratulations government proving good offense defense total 
3,Inspector Finds Efforts Assess Fix OPM Data Breach Disarray 
0,Time Admin accountable GOP lawmakers call Obama fire chief massive data breach 
3,OPM understanding mature continuous monitoring system 
3,Congratulations government proving good offense defense total 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
0,Podcast Cisco default SSH key issue Adobe talk http 
3,full scope root painful lesson 
0,General Hayden shame Read comments Cipher 
3,blame General Hayden weighs Cipher 
4,social security number women kick ass soccer 
3,full scope root painful lesson 
2,good gay marriage strategically vital issue makes 
1,high cost cyber espionage OPM negligence unpunished 
4,Exposed Feds Personal Lives Info Security Clearance References 
0,Score China USA 
3,full scope root painful lesson 
3,OPM understanding mature continuous monitoring system 
0, 
1,revenge part 
2,intel community warn basically deterrence 
0,China USA guess huh 
3,Federal CIO Backs OPM Director Senators Press Details 
3,full scope root painful lesson 
3,Senate staff received update Senate retirement records transferred OPM 
4,Worse Thought includes basic roster American security clearance 
1,Multiple Administration officials planning nix Jinping visit September minute response 
2,Watching avenge 
3,blame General Hayden weighs Cipher 
3,Archuleta fired 
3,jamesbarcia VIDEO includes staff Exec Legis branches 
3,blame General Hayden weighs Cipher 
4,Researchers names hacking group RSA Jared Myers called Shell Crew 
0,Obama considers sanctions 
0,Patch Incompetence OPM gave root system access foreign contractors China 
3,VIDEO includes staff Exec Legis branches 
0,CenDemTech privacymama unlike 
2,Watching avenge 
2,intel community warn basically deterrence 
2,head hurts OPSEC fail 
2,intel community warn basically deterrence 
4,campaign Chinese Officials evidently obtain info valuable counter espionage 
0,unlike 
2,victims spear phished changing personal email addresses good idea 
4,hackers access White House personnel agency networks 
1,essential aspect deterrence credible threat retaliation Time response http 
2,intel community warn basically deterrence 
0,CenDemTech privacymama unlike 
0, 
2,head hurts OPSEC fail 
0,unlike 
1,mother Spook nightmares 
2,absolutely confidence happen tomorrow Sen Susan Collins 
3,call Director Katherine Archuleta removal 
2,Fault 
2,Watching avenge 
4,social security number women kick ass soccer 
0,Gov Jeb Bush worse Manning Snowden China involved 
1,refuse hold HRIS leadership accountable 
1,Opinion Hurd HACK 
3,OPM data breach inevitable 
3,call Director Katherine Archuleta removal 
3,call Director Katherine Archuleta removal 
3,call Director Katherine Archuleta removal 
2,Fault 
3,Government week affected million people Government week give million 
3,call Director Katherine Archuleta removal 
4,Chinese team wear social security number jerseys tonight 
1,refuse work FBI delay notification employees 
4,feel warm fuzzy giving personal info 
3,Major discrepancies arisen FBI OPM reports 
0,Story Calm Spy Bring Intelligence 
3,rest today 
0,Podcast Cisco default SSH key issue Adobe talk http 
4,govt fines private companies security breaches secure systems 
3,Government week affected million people Government week give million 
4,thought worse 
3,OPM data breach inevitable 
0,OPM Breach China Leading Suspect 
0,Leading Suspect DNI James Clapper 
4,Report Chinese Hack FBI Personnel Files 
3,full scope root painful lesson 
4,enjoyed chat worse 
3,head Federal government department political hack election supporter 
4,Systems Compromised Love Letter Hackers Credit Freeze 
3,Hey Ash enjoyed spot talking week 
3,federal employee groups call appoint task force wake breach 
3,day activism 
3,federal government sucks cyber 
1,tells identity protection extended months initially offered OPM 
3,presses Archuleta identity theft protection potentially impacted 
3,full scope root painful lesson 
3,Una cosa numéricamente poco representativa pero además otro país del nuestro Normal sea Luego han oído hablar 
0,opposed 
0,official blames 
0,Prevarication hypocrisy federal govt data breaches http 
1,Officials Masked Severity Hack 
1,camilletuutti Expect revised timeline taosecurity 
0,official blames 
0,official blames 
4,Dubious achievement unlocked received letter OPM confirming personal data leaked 
3,Chair members call Pres Obama fire Director CIO 
1,Officials Masked Severity Hack 
0,Prevarication hypocrisy federal govt data breaches http 
3,full scope root painful lesson 
0,Prevarication hypocrisy federal govt data breaches http 
1,Expect revised timeline 
1,releasing birth certificate passport gov hack 
4,agree make jokes beats today 
3,Chair members call Pres Obama fire Director CIO 
3,Chair members call Pres Obama fire Director CIO 
3,Government week affected million people Government week give million 
3,OPM data breach inevitable 
3,Government week affected million people Government week give million 
3,Government week affected million people Government week give million 
3,Government week affected million people Government week give million 
2,great paradox super relevant neglected 
2,calling accusations absurd 
4,Researchers names hacking group RSA Jared Myers called Shell Crew 
0,Leading Suspect DNI James Clapper 
0,Leading Suspect DNI James Clapper 
0,China pay 
3,Federal CIO Backs OPM Leaders 
3,OPM head testifies SSNs held breached systems 
0,patch systematic incompetence 
1,Expect revised timeline 
0,China pay 
3,Government week affected million people Government week give million 
2,intel community warn basically deterrence 
0,threatpost Podcast DennisF MikeMimoso Cisco default SSH key issue Adobe 
4,STOLEN USG LEAKED NET worse USG accountable 
0,big event congressional action 
0,Podcast Cisco default SSH key issue Adobe talk http 
0,Podcast Cisco default SSH key issue Adobe talk http 
0,Podcast Cisco default SSH key issue Adobe talk http 
0,Podcast Cisco default SSH key issue Adobe talk 
3,Price tag breach million Time update solutions 
1,CFR cyber expert Robert Knake bizarre article downplaying problems 
0, 
2,great symbol country month 
0, 
0, 
0, 
2,fault argue 
3,Proud boss calling federal govt hypocrisy WSJ oped 
0,Commentator radio calls huge technical achievement Chinese false goal caused faulty procedures 
2,goodness Twitter rep called response tweet resolved problem CSID 
1,Opinion Hurd HACK 
0,Barack Paid Dirty Secrets Supplied 
1,Wash Post inquisition story Page HACK 
4,Einstein winner hackers made million records 
0,time Clapper China 
1,Ozment DHS Continues Push CDM amidst agencies adopted 
4,STOLEN USG LEAKED NET worse USG accountable 
2,set monitoring exrcise frustration Online process ineffective Calls unanswered Abysmal 
2,community askance Aberman 
0,furlos Unions press prez fingers China top federal stories Friday 
1,Gotta logs 
3,OPM Infobomb Explodes Global Guerrillas 
1,Post OPM Hack Opportunity Retool Thoughts Chuck Archer 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,Barack Paid Dirty Secrets Supplied 
2,CNN reporting crazy developments 
0,China National Intelligence head stares Beijing 
0,kind humilating material foreign spies govt workers http 
1,Post Opportunity Retool 
4,Prevarication hypocrisy federal govt data breaches 
1,Russia Iraq exec ordered amnesty held courts watch transparency consequences 
1,Reading Lawmakers unimpressed OPM cyber action report 
0,DNI James Clapper Chinese hackers leading suspect 
0,greatest concern Admin charge held accountable 
0,overzealous 
1,thinking holistic cybersecurity 
3,Access Controls Wrong Learn OPM Breach 
4,times larger originally reported 
0,greatest concern Admin charge held accountable 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
0,greatest concern Admin charge held accountable 
3,Speaking OPM spent MILLION dollars growing federal government 
1,Opinion Hurd HACK 
1,Wash Post inquisition story Page HACK 
0, 
0,Leading Suspect 
3,Reading OPM Data Breach Unlike 
1,Opinion Hurd HACK 
4,skimp security front save money repeat cheap security 
3,OPM Contractors lacked computer logs Prolongs investigation Shows implementing controls critical 
0,China top suspect 
0,Attacks gave personal info China sell 
2,hey leave Archie Seymour part solution 
4,security clearance bring lifetime damage tens millions families http 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
1,Wash Post inquisition story Page HACK 
3,lost generation spies assets due blame 
4,security clearance bring lifetime damage tens millions families http 
4,security clearance bring lifetime damage tens millions families 
0,intelligence chief points finger leading suspect 
3,Worse breach Home Depot Target OPM breach bad 
3,Reading OPM Data Breach Unlike 
4,Exposed Feds Personal Lives Info Security Clearance References 
0,China hackers gain access sex secrets 
3,statement earlier today seeking answers fed employees 
4,INSIDE SCOOP data stolen FBI files clearances part 
3,Breach Failure Management 
3,Federal InfoSec incidents rise Washington Post 
2,Owned 
1,thinking holistic cybersecurity 
3,OPM Director Congress Washington Post June 
3,CEO resigned reasons 
3,Reading OPM director survives congressional inquisition 
4,friends security clearences sigh result effort garnished 
3,OPM Hire Advisor NBC News 
0,largest data breach history place fired hearing 
3,SCOOP Hackers stole secrets government workers sex lives 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
3,ironic data safer arbitrary private server government 
0,scoring partisan points rot deep back mid Obama step 
0,Chinese hackers peace prize neutering intelligence agencies constitution voting 
3,OPM Director  
2,comic based cloud bursting lot fantastic 
3,OPM Sen shld post give teeth listing delinquency provide 
3,OPM Sen shld post give teeth listing delinquency provide 
2,breached organization masks defacto cahoots bad guys WSJ page 
0,pay crossing Obama red line 
3,accused OPM director lying recent cyberattack 
4,Investigators closer knowing people security clearance information caught hack 
0,largest data breach history place fired hearing 
4,compromises fed workers including security military science personnel Media targets figure 
3,SCOOP Hackers stole secrets government workers sex lives 
1,Interesting work finance bank obvious 
0,Chinese 
4,interested stolen Worse Snowden leaks Securit 
0,Chinese spies sexual fetishes fav gambling addiction history http 
3,Federal CIO Backs OPM Director Senators Press Details 
0,Root access USGOV contractor China Sounds legit 
4,worse FLAG 
4,worse FLAG 
4,worse FLAG 
4,worse FLAG 
3,CEO resigned reasons 
3,Hackers FBI files part 
4,watch list decade number reasons EMOTWINK personal data 
3,joins week Schake Awe Edition talk 
1,awesome start Admin treated national security threat political probl 
0,General Hayden shame Read comments Cipher 
3,Government week affected million people Government week give million 
3,Government week affected million people Government week give million 
3,probability directive blood types analysis capture routes Remember 
1,national security disaster lost generation spies assets due 
3,CEO resigned personally responsible Archuleta 
0,time challenge admin give full accounting explain 
3,increase federal Peter Tran weighs 
0, 
3,breach caused federal government employees distrust federal government club 
3,breach caused federal government employees distrust federal government club 
0,largest data breach history place fired hearing 
3,hashtag equivalent liberal 
1,Reading OPM cybersecurity plan 
3,channeling House Bolton story 
2,Privately Senators Questions Answered 
2,Privately Senators Questions Answered 
0,headlines China attack stealing governments jewels 
2,effect freeing resources effort 
3,channeling House Bolton story 
2,Iran legislature shouted Death America passing bill refusing inspections 
4,protect data hacked 
2,Privately Senators Questions Answered 
2,Privately Senators Questions Answered 
4,OPM Breach Exposed Feds Sex Lives Info Security Clearance References 
3,Mccain Lays OPM Director Data Breaches 
0,DNI Clapper IDs China Leading Suspect OPM Hacks Russia Subtle 
0,scoring partisan points rot deep back mid Obama step 
0,scoring partisan points rot deep back mid Obama step 
3,Government week affected million people Government week give million 
0,angrier Obama learns newspapers China stole million SSNs watch 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
3,statement earlier today seeking answers fed employees 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
0,scoring partisan points rot deep back mid Obama step 
3,Reading OPM chief fights save job 
3,Reading Hackers FBI files part OPM breach 
3,Notifications Individuals Potentially Affected Rolling Basis June June 
3,statement earlier today seeking answers fed employees 
4,Exposed Feds Personal Lives Info Security Clearance References 
1,basically Things start happen 
3,deets federal employees sex lives exposed 
4,Exposed Feds Personal Lives Info Security Clearance References 
4,confirms federal employees SSNs stolen encrypted 
3,Oversight Cmte Member director good stonewalling congress Hackers 
0,scoring partisan points rot deep back mid Obama step 
3,statement earlier today seeking answers fed employees 
3,Reading Government top official backs OPM chief 
4,Exposed Feds Personal Lives Info Security Clearance References 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
1,Reading Lawmakers unimpressed OPM cyber action report 
1,Source document OPM Actions Strengthen Cybersecurity Protect Critical Systems PDF 
4,Exposed Feds Personal Lives Info Security Clearance References 
0,China leading suspect data breach spy chief James Clapper 
0,China leading suspect data breach spy chief James Clapper 
4,thought worse 
3,urgent situation OPM Director Archuleta 
0,person calls legislation response 
3,Reading Agency chief Contractor credential breach system 
1,Reading OPM offensive step cyber improvement plan 
3,Reading OPM contract federal workers big hack 
3,Reading OPM contract federal workers big hack 
3,Reading Key GOP senator OPM Archuleta rely clean mess 
3,Reading Mccain blasts OPM chief extent fed hack 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
3,Reading OPM Reeling Federal Data Hacks Hire Cybersecurity Advisor 
3,government 
0,thought knew intelligence chief Clapper suggests China 
0,intrusions 
3,verbal flaying sums senators received OPM director today 
1,ICYMI Testimony Senate Homeland Security Committee Attack Federal Cybersecurity 
3,affected enrolled IRS pin program protect potential tax 
0,scoring partisan points rot deep back mid Obama step 
3,disturbing 
3,Reading OPM chief Number breach victims exceed million 
4,Compromised employee credentials gateway massive 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
3,Reading OPM chief fights save job 
0,scoring partisan points rot deep back mid Obama step 
3,Nuala Connor piece OPM data breach superb read 
0,scoring partisan points rot deep back mid Obama step 
0,scoring partisan points rot deep back mid Obama step 
4,Hearing worse Gov admits part enormous failure Admin 
0,scoring partisan points rot deep back mid Obama step 
1,OPINION Continuing budget cuts contributed OPM hack 
0,Russia China Pledge Hack 
0,scoring partisan points rot deep back mid Obama step 
2,began put informative timeline 
3,disturbing 
0,scoring partisan points rot deep back mid Obama step 
1,Encryption Prevented Learning Tree Blog 
4,data encrypted Encryption valuable enlightening 
0,Russia China Pledge Hack 
0,hours finger pointing DNI Clapper kind salute 
1,Early reports demonstrate human element remains key vulnerability 
1,Officials masked severity attack 
1,OPM watchdog examines contract HACK 
3,disturbing 
4,Wondering pgs husband sexual partners exposed dude 
3,disturbing 
4,worse FLAG 
3,world job 
4,Deep Panda hacking group data breach cybersecurity firm Tech Mobile 
4,worse FLAG 
4,CONFIRMED Chinese government hackers linked historic hack security clearance info 
3,Suffice makes extremely hesitant pursue employment Federal government 
4,massive Chinese hack security clearance info worse 
4,included forms detailing yrs extremely personal background info people 
4,NIST issues stupid security guidelines contractors 
0,recent hacks hesitant confront China cyber spying 
1,Post OPM Hack Opportunity Retool Thoughts Chuck Archer 
4,millions people applied gov jobs info compromised apply 
0,NSA Chief Casts Doubt China Main Suspect OPM Data Theft 
3,Federal agencies wide open hackers cyberspies 
4,secure data 
3,Government week affected million people Government week give million 
3,transparent administration 
0,Chinese spies sexual fetishes fav gambling addiction history http 
4,secure data 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
4,secure data 
3,Government week affected million people Government week give million 
3,increase federal Peter Tran weighs 
3,increase federal Peter Tran weighs 
0,largest data breach history place fired hearing 
3,increase federal Peter Tran weighs 
3,increase federal Peter Tran weighs 
3,rely Katherine Archuleta clean mess 
4,betting EMOTSMILEY 
3,Officials Masked Severity 
0,Comments 
0,years turning point history soft lengthy Marshall plan clear cut pearl harbor 
3,NSA director quick blame China OPM cyberattack 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
3,SCOOP Hackers stole secrets government workers sex lives 
1,engaged low level intense kind Cold War cyber war 
3,Stolen government passwords leaked Web 
3,knew Chinese hack government jobs program 
3,Turn hack cash good news original job creators http 
3,Turn hack cash good news original job creators 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
2,IRS email competent run Devolution quickly 
3,People notified time case wrong address notifications conta 
0,angrier Obama learns newspapers China stole million SSNs watch 
3,hammers OPM chief data breach 
0,Lays 
2,Wow expect 
3,People notified time case wrong address notifications PINs 
0,big event congressional action 
0,big event congressional action 
0,China denies involvement voters suspect 
0,Leading Suspect 
0,kind humilating material foreign spies govt workers http 
3,ChiComs Valerie Jarrett passed Background Check Commies Family 
1,bids provide identity protection services 
0,Lays 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
4,secure data 
0,angrier Obama learns newspapers China stole million SSNs watch 
3,Government week affected million people Government week give million 
4,secure data 
4,Dearest info belong loop progress  
0,China execute Clapper similar 
0,China execute Clapper similar 
3,Hacker Attack Government Exposed Federal Employees 
3,OPM Data Breach Unlike Nuala Connor 
4,exam extraordinarily intimate bordering humiliating 
0,Leading Suspect 
3,Gov PWNED incompetent people charge 
2,run guys 
0,angrier Obama learns newspapers China stole million SSNs watch 
4,interested stolen Worse Snowden leaks Security 
3,Post opportunity retool fmr FBI Asst Dir Chuck Archer thoughts 
0,reflects Obama long ago statement attacking govt info stealing intellectual property 
3,Follies Infidelity Sexual fetishes Drug abuse Crushing debt Intimate secrets government workers 
4,letter info compromised OPM regrets good htt 
3,Officials Masked Severity OPM Hack 
3,House Divided OPM Director Fate 
0,days USG obfuscation Dir Clapper calls China 
4,Fed personnel chief mum number employees hit 
4,Fed personnel chief mum number employees hit 
0,largest data breach history place fired hearing 
3,SCOOP Hackers stole secrets government workers sex lives 
4,Rise Million 
0,largest data breach history place fired hearing 
0,largest data breach history place fired hearing 
0,largest data breach history place fired hearing 
1,ICYMI night analysis blog Bouncing cyber walls 
0,Stole Secrets Govt Workers Sex Lives 
0, 
3,Hackers Stole Secrets Government Workers Sex Lives Daily Beast 
2,began put informative timeline 
2,fault argue 
2,Hangover convenient package 
4,potentially interesting nexus 
4,Rise Million 
1,awesome start Admin treated national security threat political probl 
0,Sir obvious joke China 
4,ICYMI affect million people 
0,Sir obvious joke China 
1,ICYMI night analysis blog Bouncing cyber walls 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
0,person fired yesterday 
1,quoted Twitchy 
2,White House reportedly hide extent 
2,ICYMI yesterday OPMDirector testified Hill 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
2,Grew hoping country run kids working Turns stuck McDonald backshift 
0,hesitant blame China voters 
3,OPM Director  
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
4,statement Govt service sacrifice include privacy security 
2,ICYMI yesterday testified Hill 
3,Possibility goal wildly successful practice penetration keeping people night 
4,Researchers names hacking group RSA Jared Myers called Shell Crew 
0,Comfort knowing nefarious intents state thwarted gross comic incompetence 
4,Researchers names hacking group RSA Jared Myers called Shell Crew 
0,Chinese spies sexual fetishes fav gambling addiction history http 
0,hesitant blame China voters 
0,kind humilating material foreign spies govt workers http 
3,SCOOP Hackers stole secrets government workers sex lives 
0, 
1,awesome start Admin treated national security threat political probl 
2,Good thoughts fault argue 
3,asks OPM feels KeyPoint systems secure time 
3,SCOOP Hackers stole secrets government workers sex lives 
0,kind humilating material foreign spies govt workers http 
1,criticism root racist attack 
0,BTW fired Obama elected 
2,fault argue 
1,Post Vulnerabilities 
1,Homeland Security Dept cyber monitoring fail detect OPM hack 
3,Hacked OPM Background Check Contractors Lacked Logs 
1,Post Vulnerabilities 
3,tonIght access info sex drug debts government workers 
1,OPINION Continuing budget cuts contributed OPM hack 
4,data included scans fingerprint cards 
0,Clapper calls leading suspect fears Chinese noisier Russians subtle 
0,Obama government Transparent Administration China 
1,awesome start Admin treated national security threat political probl 
0,Life 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
1,Follies Top officials masked severity files 
0,Chinese eyes bleeding reading details 
3,Obama administration responsible flag responsible murders driven 
4,Jason Chaffetz security spirit animal 
1,OPINION Continuing budget cuts contributed OPM hack 
1,guessed wait 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
3,OPM director security issues hard 
2,Hill treat act war DNI Clapper suggests legit intel target 
1,OPM announces step cyber improvement plan 
3,Hacked OPM Background Check Contractors Lacked Logs 
1,Homeland Security Dept cyber monitoring fail detect OPM hack 
1,OPM contractors criticized role hack 
2,White House reportedly hide extent 
1,OPINION Continuing budget cuts contributed OPM hack 
4,USG OPM security breach worse imagine worse IMAGINE 
1,OPINION Continuing budget cuts contributed OPM hack 
1,OPM contractors criticized role hack 
1,Homeland Security Dept cyber monitoring fail detect OPM hack 
0,largest data breach history place fired hearing 
2,White House reportedly hide extent 
3,Hacked OPM Background Check Contractors Lacked Logs 
2,White House reportedly hide extent 
1,Homeland Security Dept cyber monitoring fail detect OPM hack 
3,Hacked OPM Background Check Contractors Lacked Logs 
0,largest data breach history place fired hearing 
3,security implications decades time Director Archuleta step 
3,Government week affected million people Government week give million 
3,asks OPM feels KeyPoint systems secure time 
2,White House reportedly hide extent 
3,Government logins widely online 
4,Homeland Security Dept scanning federal agencies cyber threats 
1,awesome start Admin treated national security threat political probl 
1,OPM announces step cyber improvement plan 
1,awesome start Admin treated national security threat political probl 
0,Chinese spies sexual fetishes fav gambling addiction history http 
0,Chinese files 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
3,finishing security clearance paperwork submitting Chines government 
1,major computer day period Time real 
0,Imagine receiving letter mail Imagine INADEQUATE proffered settlement http 
3,Earth OPM Director fail meet FBI million Americans hacked Watch 
0,McKiernan Blair Mcchrystal Shinseki Hagel fired held acct http 
3,tonIght access info sex drug debts government workers 
4,worse Snowden Affair 
1,Manning Snowden reveal Katrina Iraq level failures cyber security outrage 
3,Cost Archuleta hearing 
3,apology leader Archuleta blame ass covering 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,Chinese FBI files 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
3,Congress start impeaching people 
4,leverage foreign spies fed workers sensitive security clearance investigation results 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
4,data included scans fingerprint cards 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
3,Questioned Director Senate Cmte hearing today American ppl extent Watch 
1,Ozment Sen shld post pass authorizing leg pass legislation 
3,Oversight Committee tearing OPM Funny mistakes involved govt SCA 
3,makes light real target breach point 
0,kind humilating material foreign spies govt workers http 
3,SCOOP Hackers stole secrets government workers sex lives 
2,hell country 
0,CIO Scott Sen shld post pass admin proposal leg exceptions 
0,largest data breach history place fired hearing 
4,BREAKING Obama Admin defined distinct breaches initially report security clearance 
4,data included scans fingerprint cards 
1,Andy Ozment DHS testifies sees potential flesh skeleton cyber strategy 
4,focusing passed larger 
1,Andy Ozment DHS testifies sees potential flesh skeleton cyber strategy 
4,BREAKING Obama Admin defined distinct breaches initially report security clearance 
3,Glad reinstated excellent job hearing yesterday 
3,Senate Homeland Government Oversight hearing finished 
4,places fingerprints electronically atyle FBI fingerprint card 
4,data included scans fingerprint cards 
0,Ozment big problem authority decentralized charge CIOs empowered act agencies 
2,Ozment expert attacks 
3,DHS understand OPM vulnerability prior breach Ozment aware specific vuln wld lead incident 
3,Federal CIO acknowledges attacks happen focus technologies monitor detect 
3,OMB give OPM permission operate cybersec protections Scott aware giving denying permissions 
3,OPM Sen shld post give teeth listing delinquency provide accountability 
0,largest data breach history place fired hearing 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
1,Ozment Sen shld post pass authorizing leg pass legislation 
0,CIO Scott Sen shld post pass admin proposal leg exceptions 
0,CIO Scott Sen shld post pass admin proposal leg exceptions rule 
3,OPM administration continue lie extent severity 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
4,Ugh hopeful data included scans fingerprint cards 
0,Obama incompetence exposing secrets China feature bug 
3,asks Archuleta list Senate response 
4,hearing asks Archuleta storage security clearance info specifically info sexual hist 
3,OPM slow make clear plan afford fail OPM Inspector General McFarland 
4,data included scans fingerprint cards 
3,Obama administration responsible flag responsible murders driven 
4,hearing asks Archuleta storage security clearance info specifically info sexual hist 
0,Ozment constant steady stream low level activity fed govt 
4,hearing asks Archuleta storage security clearance info specifically info sexual history 
0,Chinese spies sexual fetishes fav gambling addiction history http 
3,Ozment constant steady stream low level activity federal government 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
0,intrusions 
4,Ozment required reported knowledge 
1,Live Breach Hearing attacks OPMDir Clueless 
1,awesome start Admin treated national security threat political probl 
4,statement Govt service sacrifice include privacy security 
0,intrusions 
4,statement Govt service sacrifice include privacy security 
4,successfully personal data Chinese Brilliant 
2,Ozment expert attacks 
1,blog post OPM Breach Security Analytics 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
3,hard knowing breach 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
0,rate continual upgrades impacted reach billion month end 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
3,Sen attacks continuing Archuleta work hard monitor systems Sen March 
0,Chinese spies sexual fetishes fav gambling addiction history http 
1,long discover attack 
4,Friday News Dump actual number personnel data compromised 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
4,secure data 
3,affected enrolled IRS pin program protect potential tax fraud 
1,steps taking ensure victims tax fraud victims 
2,hunt 
3,Archuleta tells Ayotte staffer wld told provide additional information credit monitoring 
1,Breach Failure Cyber Risk Management 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
4,data breach contractors PII people notified info leaked 
3,watch Senate Homeland Government Affairs hearing 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
2,hunt 
3,OPM administration continue lie extent severity 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
4,secure data 
3,tonIght access info sex drug debts government workers 
4,secure data 
1,Chairman voices lack confidence management OPM solve recent cyber problems 
4,Johnson OIG confidence OPM OIG intent based info found 
2,Johnson problem OIG audit overhaul inadequate represents high risk failure 
2,hunt 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes http 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
4,secure data 
3,Johnson actions people Fact hasnt met FBI great pause confidence OPM team 
0,DNI Clapper calls leading suspect Adds intel pro kind salutes 
0,Chinese spies sexual fetishes fav gambling addiction history http 
1,Johnson Scott express confidence OPM staff audits reported security weaknesses 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
3,Obama administration responsible flag responsible murders driven 
0,Chinese found control 
3,BTW director Clapper calls leading suspect Captain Obvious lives 
3,OPM adversary stopped January detected add control added April Sen werent aware June 
3,Obama administration responsible flag responsible murders driven 
1,awesome start Admin treated national security threat political probl 
4,Dept Interior adversary network Oct April data extracted December 
3,watch Senate Homeland Government Affairs hearing 
3,change Director CAPTAIN OBVIOUS DNI 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,Chinese spies sexual fetishes fav gambling addiction history http 
3,Senator clarify letters related breach Archuleta correct 
0,Chinese spies sexual fetishes fav gambling addiction history 
1,awesome start Admin treated national security threat political probl 
4,asks DoD place house data 
3,Rep Connoly people hack COBOL 
2,CUE FACEPALMOCALYSPE 
3,Obama administration responsible flag responsible murders driven 
3,met Sec Defense Dept Nat Int hack Archuleta met personally 
3,Government week affected million people Government week give million 
0,Rep Devin Nunes attributed Chinese Gov red line deserving retaliation 
3,BTW director Clapper calls leading suspect Captain Obvious lives 
3,Senate committee members question Director Archuleta directly meet FBI 
3,current position Arch working hard Mccain Ignoring 
3,Obama administration responsible flag responsible murders driven 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
4,protected attacks Americans personal information 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
4,adversaries responsible ability manipulate federal data Chief Info Officer Tony Scott 
4,Ozment broadly type access speak 
4,adversaries type access wld manipulate data system 
0,DNI Clapper calls Chinese leading suspect intel pro kind salutes 
1,Ozment Broadly adversary access change information OPM systems 
3,BTW director Clapper calls leading suspect Captain Obvious lives 
0,kind humilating material foreign spies govt workers http 
0,angrier Obama learns newspapers China stole million SSNs watch 
2,Lemme guess stage Ron Klain telling calm gonna awesome year 
2,Talking safety 
1,awesome start Admin treated national security threat political probl 
2,core timelines shifted frustrating 
3,Sen Sasse fourth hearing week frustrating details changing 
3,information government collects protected 
3,OPM understanding mature continuous monitoring system 
1,awesome start Admin treated national security threat political probl 
